Province,year,age_inf,rate,rate_CI_lower,rate_CI_upper,disease_type,hospitalisation,popul_denom,age
Base,2011-2016,0,7042.2,5278.5,8785.4,SARI,TRUE,100000,0m
Base,2011-2016,1,7071.8,6117.7,8045.8,SARI,TRUE,100000,1m
Base,2011-2016,2,5027.3,4190.4,5925.5,SARI,TRUE,100000,2m
Base,2011-2016,3,4458.4,3613.2,5345.8,SARI,TRUE,100000,3m
Base,2011-2016,4,4232.5,3287.9,5243.6,SARI,TRUE,100000,4m
Base,2011-2016,5,2694.6,2004.3,3524.9,SARI,TRUE,100000,5m
Base,2011-2016,6,2939.6,2201.6,3695.6,SARI,TRUE,100000,6m
Base,2011-2016,7,1987.7,1337.9,2697.1,SARI,TRUE,100000,7m
Base,2011-2016,8,1338.1,836,1814.5,SARI,TRUE,100000,8m
Base,2011-2016,9,1128.3,641.8,1723.5,SARI,TRUE,100000,9m
Base,2011-2016,10,1109.9,653.5,1629.2,SARI,TRUE,100000,10m
Base,2011-2016,11,1036,599.3,1541.4,SARI,TRUE,100000,11m
Base,2011-2016,12,715.1,522,946.2,SARI,TRUE,100000,12-14m
Base,2011-2016,13,715.1,522,946.2,SARI,TRUE,100000,12-14m
Base,2011-2016,14,715.1,522,946.2,SARI,TRUE,100000,12-14m
Base,2011-2016,15,500,337.8,670.5,SARI,TRUE,100000,15-17m
Base,2011-2016,16,500,337.8,670.5,SARI,TRUE,100000,15-17m
Base,2011-2016,17,500,337.8,670.5,SARI,TRUE,100000,15-17m
Base,2011-2016,18,362.4,204,535.5,SARI,TRUE,100000,18-20m
Base,2011-2016,19,362.4,204,535.5,SARI,TRUE,100000,18-20m
Base,2011-2016,20,362.4,204,535.5,SARI,TRUE,100000,18-20m
Base,2011-2016,21,501.4,231.6,809.8,SARI,TRUE,100000,21-23m
Base,2011-2016,22,501.4,231.6,809.8,SARI,TRUE,100000,21-23m
Base,2011-2016,23,501.4,231.6,809.8,SARI,TRUE,100000,21-23m
Base,2011-2016,24,123.3,83.9,167.8,SARI,TRUE,100000,24-35m
Base,2011-2016,25,123.3,83.9,167.8,SARI,TRUE,100000,24-35m
Base,2011-2016,26,123.3,83.9,167.8,SARI,TRUE,100000,24-35m
Base,2011-2016,27,123.3,83.9,167.8,SARI,TRUE,100000,24-35m
Base,2011-2016,28,123.3,83.9,167.8,SARI,TRUE,100000,24-35m
Base,2011-2016,29,123.3,83.9,167.8,SARI,TRUE,100000,24-35m
Base,2011-2016,30,123.3,83.9,167.8,SARI,TRUE,100000,24-35m
Base,2011-2016,31,123.3,83.9,167.8,SARI,TRUE,100000,24-35m
Base,2011-2016,32,123.3,83.9,167.8,SARI,TRUE,100000,24-35m
Base,2011-2016,33,123.3,83.9,167.8,SARI,TRUE,100000,24-35m
Base,2011-2016,34,123.3,83.9,167.8,SARI,TRUE,100000,24-35m
Base,2011-2016,35,123.3,83.9,167.8,SARI,TRUE,100000,24-35m
Base,2011-2016,36,60.1,28,99.1,SARI,TRUE,100000,36-47m
Base,2011-2016,37,60.1,28,99.1,SARI,TRUE,100000,36-47m
Base,2011-2016,38,60.1,28,99.1,SARI,TRUE,100000,36-47m
Base,2011-2016,39,60.1,28,99.1,SARI,TRUE,100000,36-47m
Base,2011-2016,40,60.1,28,99.1,SARI,TRUE,100000,36-47m
Base,2011-2016,41,60.1,28,99.1,SARI,TRUE,100000,36-47m
Base,2011-2016,42,60.1,28,99.1,SARI,TRUE,100000,36-47m
Base,2011-2016,43,60.1,28,99.1,SARI,TRUE,100000,36-47m
Base,2011-2016,44,60.1,28,99.1,SARI,TRUE,100000,36-47m
Base,2011-2016,45,60.1,28,99.1,SARI,TRUE,100000,36-47m
Base,2011-2016,46,60.1,28,99.1,SARI,TRUE,100000,36-47m
Base,2011-2016,47,60.1,28,99.1,SARI,TRUE,100000,36-47m
Base,2011-2016,48,61.8,28.5,100.6,SARI,TRUE,100000,48-59m
Base,2011-2016,49,61.8,28.5,100.6,SARI,TRUE,100000,48-59m
Base,2011-2016,50,61.8,28.5,100.6,SARI,TRUE,100000,48-59m
Base,2011-2016,51,61.8,28.5,100.6,SARI,TRUE,100000,48-59m
Base,2011-2016,52,61.8,28.5,100.6,SARI,TRUE,100000,48-59m
Base,2011-2016,53,61.8,28.5,100.6,SARI,TRUE,100000,48-59m
Base,2011-2016,54,61.8,28.5,100.6,SARI,TRUE,100000,48-59m
Base,2011-2016,55,61.8,28.5,100.6,SARI,TRUE,100000,48-59m
Base,2011-2016,56,61.8,28.5,100.6,SARI,TRUE,100000,48-59m
Base,2011-2016,57,61.8,28.5,100.6,SARI,TRUE,100000,48-59m
Base,2011-2016,58,61.8,28.5,100.6,SARI,TRUE,100000,48-59m
Base,2011-2016,59,61.8,28.5,100.6,SARI,TRUE,100000,48-59m
Gauteng,2011-2016,0,6347.5,4679.1,7956,SARI,TRUE,100000,0m
Gauteng,2011-2016,1,6374.2,5440.8,7352.5,SARI,TRUE,100000,1m
Gauteng,2011-2016,2,4531.4,3694.9,5329.8,SARI,TRUE,100000,2m
Gauteng,2011-2016,3,4018.6,3226.4,4866.5,SARI,TRUE,100000,3m
Gauteng,2011-2016,4,3814.9,2935.8,4758.4,SARI,TRUE,100000,4m
Gauteng,2011-2016,5,2428.8,1785.1,3173.6,SARI,TRUE,100000,5m
Gauteng,2011-2016,6,2649.6,1960.1,3385.8,SARI,TRUE,100000,6m
Gauteng,2011-2016,7,1791.6,1185.7,2437.4,SARI,TRUE,100000,7m
Gauteng,2011-2016,8,1206.1,748.2,1643.4,SARI,TRUE,100000,8m
Gauteng,2011-2016,9,1017,582.9,1552.1,SARI,TRUE,100000,9m
Gauteng,2011-2016,10,1000.4,585.7,1461.4,SARI,TRUE,100000,10m
Gauteng,2011-2016,11,933.8,538.8,1394.4,SARI,TRUE,100000,11m
Gauteng,2011-2016,12,633.5,455.9,841,SARI,TRUE,100000,12-14m
Gauteng,2011-2016,13,633.5,455.9,841,SARI,TRUE,100000,12-14m
Gauteng,2011-2016,14,633.5,455.9,841,SARI,TRUE,100000,12-14m
Gauteng,2011-2016,15,443,297.5,604.4,SARI,TRUE,100000,15-17m
Gauteng,2011-2016,16,443,297.5,604.4,SARI,TRUE,100000,15-17m
Gauteng,2011-2016,17,443,297.5,604.4,SARI,TRUE,100000,15-17m
Gauteng,2011-2016,18,321,180.8,478.2,SARI,TRUE,100000,18-20m
Gauteng,2011-2016,19,321,180.8,478.2,SARI,TRUE,100000,18-20m
Gauteng,2011-2016,20,321,180.8,478.2,SARI,TRUE,100000,18-20m
Gauteng,2011-2016,21,444.2,206.6,708.8,SARI,TRUE,100000,21-23m
Gauteng,2011-2016,22,444.2,206.6,708.8,SARI,TRUE,100000,21-23m
Gauteng,2011-2016,23,444.2,206.6,708.8,SARI,TRUE,100000,21-23m
Gauteng,2011-2016,24,107.6,73.6,146.8,SARI,TRUE,100000,24-35m
Gauteng,2011-2016,25,107.6,73.6,146.8,SARI,TRUE,100000,24-35m
Gauteng,2011-2016,26,107.6,73.6,146.8,SARI,TRUE,100000,24-35m
Gauteng,2011-2016,27,107.6,73.6,146.8,SARI,TRUE,100000,24-35m
Gauteng,2011-2016,28,107.6,73.6,146.8,SARI,TRUE,100000,24-35m
Gauteng,2011-2016,29,107.6,73.6,146.8,SARI,TRUE,100000,24-35m
Gauteng,2011-2016,30,107.6,73.6,146.8,SARI,TRUE,100000,24-35m
Gauteng,2011-2016,31,107.6,73.6,146.8,SARI,TRUE,100000,24-35m
Gauteng,2011-2016,32,107.6,73.6,146.8,SARI,TRUE,100000,24-35m
Gauteng,2011-2016,33,107.6,73.6,146.8,SARI,TRUE,100000,24-35m
Gauteng,2011-2016,34,107.6,73.6,146.8,SARI,TRUE,100000,24-35m
Gauteng,2011-2016,35,107.6,73.6,146.8,SARI,TRUE,100000,24-35m
Gauteng,2011-2016,36,53.4,25.1,87.8,SARI,TRUE,100000,36-47m
Gauteng,2011-2016,37,53.4,25.1,87.8,SARI,TRUE,100000,36-47m
Gauteng,2011-2016,38,53.4,25.1,87.8,SARI,TRUE,100000,36-47m
Gauteng,2011-2016,39,53.4,25.1,87.8,SARI,TRUE,100000,36-47m
Gauteng,2011-2016,40,53.4,25.1,87.8,SARI,TRUE,100000,36-47m
Gauteng,2011-2016,41,53.4,25.1,87.8,SARI,TRUE,100000,36-47m
Gauteng,2011-2016,42,53.4,25.1,87.8,SARI,TRUE,100000,36-47m
Gauteng,2011-2016,43,53.4,25.1,87.8,SARI,TRUE,100000,36-47m
Gauteng,2011-2016,44,53.4,25.1,87.8,SARI,TRUE,100000,36-47m
Gauteng,2011-2016,45,53.4,25.1,87.8,SARI,TRUE,100000,36-47m
Gauteng,2011-2016,46,53.4,25.1,87.8,SARI,TRUE,100000,36-47m
Gauteng,2011-2016,47,53.4,25.1,87.8,SARI,TRUE,100000,36-47m
Gauteng,2011-2016,48,54.6,25.5,88.1,SARI,TRUE,100000,48-59m
Gauteng,2011-2016,49,54.6,25.5,88.1,SARI,TRUE,100000,48-59m
Gauteng,2011-2016,50,54.6,25.5,88.1,SARI,TRUE,100000,48-59m
Gauteng,2011-2016,51,54.6,25.5,88.1,SARI,TRUE,100000,48-59m
Gauteng,2011-2016,52,54.6,25.5,88.1,SARI,TRUE,100000,48-59m
Gauteng,2011-2016,53,54.6,25.5,88.1,SARI,TRUE,100000,48-59m
Gauteng,2011-2016,54,54.6,25.5,88.1,SARI,TRUE,100000,48-59m
Gauteng,2011-2016,55,54.6,25.5,88.1,SARI,TRUE,100000,48-59m
Gauteng,2011-2016,56,54.6,25.5,88.1,SARI,TRUE,100000,48-59m
Gauteng,2011-2016,57,54.6,25.5,88.1,SARI,TRUE,100000,48-59m
Gauteng,2011-2016,58,54.6,25.5,88.1,SARI,TRUE,100000,48-59m
Gauteng,2011-2016,59,54.6,25.5,88.1,SARI,TRUE,100000,48-59m
Free State,2011-2016,0,6090.2,4456.4,7669,SARI,TRUE,100000,0m
Free State,2011-2016,1,6115.7,5222.9,7072.4,SARI,TRUE,100000,1m
Free State,2011-2016,2,4347.7,3536.1,5170.5,SARI,TRUE,100000,2m
Free State,2011-2016,3,3855.6,3040.9,4684.2,SARI,TRUE,100000,3m
Free State,2011-2016,4,3660.2,2796.1,4565.5,SARI,TRUE,100000,4m
Free State,2011-2016,5,2330.3,1717.1,3051.6,SARI,TRUE,100000,5m
Free State,2011-2016,6,2542.2,1896.8,3241.5,SARI,TRUE,100000,6m
Free State,2011-2016,7,1719,1146.6,2343.1,SARI,TRUE,100000,7m
Free State,2011-2016,8,1157.2,722.3,1572.1,SARI,TRUE,100000,8m
Free State,2011-2016,9,975.7,562.1,1483.9,SARI,TRUE,100000,9m
Free State,2011-2016,10,959.8,568.7,1459.1,SARI,TRUE,100000,10m
Free State,2011-2016,11,895.9,519.8,1335.7,SARI,TRUE,100000,11m
Free State,2011-2016,12,615.8,444.1,823.9,SARI,TRUE,100000,12-14m
Free State,2011-2016,13,615.8,444.1,823.9,SARI,TRUE,100000,12-14m
Free State,2011-2016,14,615.8,444.1,823.9,SARI,TRUE,100000,12-14m
Free State,2011-2016,15,430.6,286.4,581.9,SARI,TRUE,100000,15-17m
Free State,2011-2016,16,430.6,286.4,581.9,SARI,TRUE,100000,15-17m
Free State,2011-2016,17,430.6,286.4,581.9,SARI,TRUE,100000,15-17m
Free State,2011-2016,18,312.1,175.3,459,SARI,TRUE,100000,18-20m
Free State,2011-2016,19,312.1,175.3,459,SARI,TRUE,100000,18-20m
Free State,2011-2016,20,312.1,175.3,459,SARI,TRUE,100000,18-20m
Free State,2011-2016,21,431.8,198.8,697.1,SARI,TRUE,100000,21-23m
Free State,2011-2016,22,431.8,198.8,697.1,SARI,TRUE,100000,21-23m
Free State,2011-2016,23,431.8,198.8,697.1,SARI,TRUE,100000,21-23m
Free State,2011-2016,24,105.1,72.4,143.9,SARI,TRUE,100000,24-35m
Free State,2011-2016,25,105.1,72.4,143.9,SARI,TRUE,100000,24-35m
Free State,2011-2016,26,105.1,72.4,143.9,SARI,TRUE,100000,24-35m
Free State,2011-2016,27,105.1,72.4,143.9,SARI,TRUE,100000,24-35m
Free State,2011-2016,28,105.1,72.4,143.9,SARI,TRUE,100000,24-35m
Free State,2011-2016,29,105.1,72.4,143.9,SARI,TRUE,100000,24-35m
Free State,2011-2016,30,105.1,72.4,143.9,SARI,TRUE,100000,24-35m
Free State,2011-2016,31,105.1,72.4,143.9,SARI,TRUE,100000,24-35m
Free State,2011-2016,32,105.1,72.4,143.9,SARI,TRUE,100000,24-35m
Free State,2011-2016,33,105.1,72.4,143.9,SARI,TRUE,100000,24-35m
Free State,2011-2016,34,105.1,72.4,143.9,SARI,TRUE,100000,24-35m
Free State,2011-2016,35,105.1,72.4,143.9,SARI,TRUE,100000,24-35m
Free State,2011-2016,36,51.9,23.8,85.4,SARI,TRUE,100000,36-47m
Free State,2011-2016,37,51.9,23.8,85.4,SARI,TRUE,100000,36-47m
Free State,2011-2016,38,51.9,23.8,85.4,SARI,TRUE,100000,36-47m
Free State,2011-2016,39,51.9,23.8,85.4,SARI,TRUE,100000,36-47m
Free State,2011-2016,40,51.9,23.8,85.4,SARI,TRUE,100000,36-47m
Free State,2011-2016,41,51.9,23.8,85.4,SARI,TRUE,100000,36-47m
Free State,2011-2016,42,51.9,23.8,85.4,SARI,TRUE,100000,36-47m
Free State,2011-2016,43,51.9,23.8,85.4,SARI,TRUE,100000,36-47m
Free State,2011-2016,44,51.9,23.8,85.4,SARI,TRUE,100000,36-47m
Free State,2011-2016,45,51.9,23.8,85.4,SARI,TRUE,100000,36-47m
Free State,2011-2016,46,51.9,23.8,85.4,SARI,TRUE,100000,36-47m
Free State,2011-2016,47,51.9,23.8,85.4,SARI,TRUE,100000,36-47m
Free State,2011-2016,48,52.9,24,86.5,SARI,TRUE,100000,48-59m
Free State,2011-2016,49,52.9,24,86.5,SARI,TRUE,100000,48-59m
Free State,2011-2016,50,52.9,24,86.5,SARI,TRUE,100000,48-59m
Free State,2011-2016,51,52.9,24,86.5,SARI,TRUE,100000,48-59m
Free State,2011-2016,52,52.9,24,86.5,SARI,TRUE,100000,48-59m
Free State,2011-2016,53,52.9,24,86.5,SARI,TRUE,100000,48-59m
Free State,2011-2016,54,52.9,24,86.5,SARI,TRUE,100000,48-59m
Free State,2011-2016,55,52.9,24,86.5,SARI,TRUE,100000,48-59m
Free State,2011-2016,56,52.9,24,86.5,SARI,TRUE,100000,48-59m
Free State,2011-2016,57,52.9,24,86.5,SARI,TRUE,100000,48-59m
Free State,2011-2016,58,52.9,24,86.5,SARI,TRUE,100000,48-59m
Free State,2011-2016,59,52.9,24,86.5,SARI,TRUE,100000,48-59m
Western Cape,2011-2016,0,6906.3,5211.5,8689.3,SARI,TRUE,100000,0m
Western Cape,2011-2016,1,6935.2,5941.8,7970.7,SARI,TRUE,100000,1m
Western Cape,2011-2016,2,4930.3,4066.1,5841.9,SARI,TRUE,100000,2m
Western Cape,2011-2016,3,4372.3,3491.9,5254,SARI,TRUE,100000,3m
Western Cape,2011-2016,4,4150.7,3164.5,5235.8,SARI,TRUE,100000,4m
Western Cape,2011-2016,5,2642.6,1916.1,3475.5,SARI,TRUE,100000,5m
Western Cape,2011-2016,6,2882.8,2132.2,3680.7,SARI,TRUE,100000,6m
Western Cape,2011-2016,7,1949.3,1298.8,2634.9,SARI,TRUE,100000,7m
Western Cape,2011-2016,8,1312.2,819.1,1791.4,SARI,TRUE,100000,8m
Western Cape,2011-2016,9,1106.5,627.8,1672.8,SARI,TRUE,100000,9m
Western Cape,2011-2016,10,1088.5,634.1,1607.9,SARI,TRUE,100000,10m
Western Cape,2011-2016,11,1016,591,1517,SARI,TRUE,100000,11m
Western Cape,2011-2016,12,679.5,487.9,913.3,SARI,TRUE,100000,12-14m
Western Cape,2011-2016,13,679.5,487.9,913.3,SARI,TRUE,100000,12-14m
Western Cape,2011-2016,14,679.5,487.9,913.3,SARI,TRUE,100000,12-14m
Western Cape,2011-2016,15,475.1,317.5,639.3,SARI,TRUE,100000,15-17m
Western Cape,2011-2016,16,475.1,317.5,639.3,SARI,TRUE,100000,15-17m
Western Cape,2011-2016,17,475.1,317.5,639.3,SARI,TRUE,100000,15-17m
Western Cape,2011-2016,18,344.3,191.5,510.3,SARI,TRUE,100000,18-20m
Western Cape,2011-2016,19,344.3,191.5,510.3,SARI,TRUE,100000,18-20m
Western Cape,2011-2016,20,344.3,191.5,510.3,SARI,TRUE,100000,18-20m
Western Cape,2011-2016,21,476.5,221.3,769.8,SARI,TRUE,100000,21-23m
Western Cape,2011-2016,22,476.5,221.3,769.8,SARI,TRUE,100000,21-23m
Western Cape,2011-2016,23,476.5,221.3,769.8,SARI,TRUE,100000,21-23m
Western Cape,2011-2016,24,114.6,78.1,157,SARI,TRUE,100000,24-35m
Western Cape,2011-2016,25,114.6,78.1,157,SARI,TRUE,100000,24-35m
Western Cape,2011-2016,26,114.6,78.1,157,SARI,TRUE,100000,24-35m
Western Cape,2011-2016,27,114.6,78.1,157,SARI,TRUE,100000,24-35m
Western Cape,2011-2016,28,114.6,78.1,157,SARI,TRUE,100000,24-35m
Western Cape,2011-2016,29,114.6,78.1,157,SARI,TRUE,100000,24-35m
Western Cape,2011-2016,30,114.6,78.1,157,SARI,TRUE,100000,24-35m
Western Cape,2011-2016,31,114.6,78.1,157,SARI,TRUE,100000,24-35m
Western Cape,2011-2016,32,114.6,78.1,157,SARI,TRUE,100000,24-35m
Western Cape,2011-2016,33,114.6,78.1,157,SARI,TRUE,100000,24-35m
Western Cape,2011-2016,34,114.6,78.1,157,SARI,TRUE,100000,24-35m
Western Cape,2011-2016,35,114.6,78.1,157,SARI,TRUE,100000,24-35m
Western Cape,2011-2016,36,56.1,26.2,92.9,SARI,TRUE,100000,36-47m
Western Cape,2011-2016,37,56.1,26.2,92.9,SARI,TRUE,100000,36-47m
Western Cape,2011-2016,38,56.1,26.2,92.9,SARI,TRUE,100000,36-47m
Western Cape,2011-2016,39,56.1,26.2,92.9,SARI,TRUE,100000,36-47m
Western Cape,2011-2016,40,56.1,26.2,92.9,SARI,TRUE,100000,36-47m
Western Cape,2011-2016,41,56.1,26.2,92.9,SARI,TRUE,100000,36-47m
Western Cape,2011-2016,42,56.1,26.2,92.9,SARI,TRUE,100000,36-47m
Western Cape,2011-2016,43,56.1,26.2,92.9,SARI,TRUE,100000,36-47m
Western Cape,2011-2016,44,56.1,26.2,92.9,SARI,TRUE,100000,36-47m
Western Cape,2011-2016,45,56.1,26.2,92.9,SARI,TRUE,100000,36-47m
Western Cape,2011-2016,46,56.1,26.2,92.9,SARI,TRUE,100000,36-47m
Western Cape,2011-2016,47,56.1,26.2,92.9,SARI,TRUE,100000,36-47m
Western Cape,2011-2016,48,56.9,26.3,92.4,SARI,TRUE,100000,48-59m
Western Cape,2011-2016,49,56.9,26.3,92.4,SARI,TRUE,100000,48-59m
Western Cape,2011-2016,50,56.9,26.3,92.4,SARI,TRUE,100000,48-59m
Western Cape,2011-2016,51,56.9,26.3,92.4,SARI,TRUE,100000,48-59m
Western Cape,2011-2016,52,56.9,26.3,92.4,SARI,TRUE,100000,48-59m
Western Cape,2011-2016,53,56.9,26.3,92.4,SARI,TRUE,100000,48-59m
Western Cape,2011-2016,54,56.9,26.3,92.4,SARI,TRUE,100000,48-59m
Western Cape,2011-2016,55,56.9,26.3,92.4,SARI,TRUE,100000,48-59m
Western Cape,2011-2016,56,56.9,26.3,92.4,SARI,TRUE,100000,48-59m
Western Cape,2011-2016,57,56.9,26.3,92.4,SARI,TRUE,100000,48-59m
Western Cape,2011-2016,58,56.9,26.3,92.4,SARI,TRUE,100000,48-59m
Western Cape,2011-2016,59,56.9,26.3,92.4,SARI,TRUE,100000,48-59m
Eastern Cape,2011-2016,0,6462.2,4857.9,8098.3,SARI,TRUE,100000,0m
Eastern Cape,2011-2016,1,6489.3,5539.9,7503.8,SARI,TRUE,100000,1m
Eastern Cape,2011-2016,2,4613.2,3763.9,5548.3,SARI,TRUE,100000,2m
Eastern Cape,2011-2016,3,4091.2,3287,4935,SARI,TRUE,100000,3m
Eastern Cape,2011-2016,4,3883.8,3025.3,4847.9,SARI,TRUE,100000,4m
Eastern Cape,2011-2016,5,2472.6,1818.8,3253.9,SARI,TRUE,100000,5m
Eastern Cape,2011-2016,6,2697.5,2018.6,3466,SARI,TRUE,100000,6m
Eastern Cape,2011-2016,7,1824,1203.2,2481.8,SARI,TRUE,100000,7m
Eastern Cape,2011-2016,8,1227.8,771.8,1689.6,SARI,TRUE,100000,8m
Eastern Cape,2011-2016,9,1035.3,587.4,1573.2,SARI,TRUE,100000,9m
Eastern Cape,2011-2016,10,1018.5,589.1,1507.1,SARI,TRUE,100000,10m
Eastern Cape,2011-2016,11,950.6,546.7,1441.4,SARI,TRUE,100000,11m
Eastern Cape,2011-2016,12,653.1,473.7,875.6,SARI,TRUE,100000,12-14m
Eastern Cape,2011-2016,13,653.1,473.7,875.6,SARI,TRUE,100000,12-14m
Eastern Cape,2011-2016,14,653.1,473.7,875.6,SARI,TRUE,100000,12-14m
Eastern Cape,2011-2016,15,456.7,303,620.9,SARI,TRUE,100000,15-17m
Eastern Cape,2011-2016,16,456.7,303,620.9,SARI,TRUE,100000,15-17m
Eastern Cape,2011-2016,17,456.7,303,620.9,SARI,TRUE,100000,15-17m
Eastern Cape,2011-2016,18,331,186.1,496.5,SARI,TRUE,100000,18-20m
Eastern Cape,2011-2016,19,331,186.1,496.5,SARI,TRUE,100000,18-20m
Eastern Cape,2011-2016,20,331,186.1,496.5,SARI,TRUE,100000,18-20m
Eastern Cape,2011-2016,21,458,210.3,742.2,SARI,TRUE,100000,21-23m
Eastern Cape,2011-2016,22,458,210.3,742.2,SARI,TRUE,100000,21-23m
Eastern Cape,2011-2016,23,458,210.3,742.2,SARI,TRUE,100000,21-23m
Eastern Cape,2011-2016,24,111.2,75.4,152.1,SARI,TRUE,100000,24-35m
Eastern Cape,2011-2016,25,111.2,75.4,152.1,SARI,TRUE,100000,24-35m
Eastern Cape,2011-2016,26,111.2,75.4,152.1,SARI,TRUE,100000,24-35m
Eastern Cape,2011-2016,27,111.2,75.4,152.1,SARI,TRUE,100000,24-35m
Eastern Cape,2011-2016,28,111.2,75.4,152.1,SARI,TRUE,100000,24-35m
Eastern Cape,2011-2016,29,111.2,75.4,152.1,SARI,TRUE,100000,24-35m
Eastern Cape,2011-2016,30,111.2,75.4,152.1,SARI,TRUE,100000,24-35m
Eastern Cape,2011-2016,31,111.2,75.4,152.1,SARI,TRUE,100000,24-35m
Eastern Cape,2011-2016,32,111.2,75.4,152.1,SARI,TRUE,100000,24-35m
Eastern Cape,2011-2016,33,111.2,75.4,152.1,SARI,TRUE,100000,24-35m
Eastern Cape,2011-2016,34,111.2,75.4,152.1,SARI,TRUE,100000,24-35m
